# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-04-13 15:54:59,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
2944,170410_Std_4uM_StdsInMatrix_1,Heavy Isoleucine,8.02,Standards,231188480,NA,11665950,NA,56.16149021,NA,231188480
2945,170410_Std_4uM_StdsInMatrix_2,Heavy Isoleucine,7.95,Standards,222533376,NA,11412585,NA,47.14370624,NA,222533376
2996,170410_Std_4uM_StdsInH2O_1,Heavy Proline,9.51,Standards,29000620,NA,2004630,NA,5991.625904,NA,29000620
2997,170410_Std_4uM_StdsInH2O_2,Heavy Proline,9.28,Standards,40223352,NA,2699687,NA,9197.010974,NA,40223352
2998,170410_Std_4uM_StdsInMatrix_1,Heavy Proline,9.33,Standards,141122208,NA,6907855,NA,2423.990025,NA,141122208
2999,170410_Std_4uM_StdsInMatrix_2,Heavy Proline,9.33,Standards,143987312,NA,8480251,NA,1408.638205,NA,143987312
3050,170410_Std_4uM_StdsInH2O_1,Heavy Valine,8.67,Standards,305217,NA,33662,NA,Inf,NA,305217
3051,170410_Std_4uM_StdsInH2O_2,Heavy Valine,9.27,Standards,6994,NA,1792,NA,3.349344978,NA,6994
3052,170410_Std_4uM_StdsInMatrix_1,Heavy Valine,9.03,Standards,8231225,NA,812591,NA,24.09067421,NA,8231225
3053,170410_Std_4uM_StdsInMatrix_2,Heavy Valine,9,Standards,9884156,NA,693278,NA,2139.964726,NA,9884156
3131,170410_Std_4uM_StdsInH2O_1,15N GMP,13.77,Standards,0,NA,0,NA,NA,NA,0
3132,170410_Std_4uM_StdsInH2O_2,15N GMP,13.77,Standards,520,NA,88,NA,Inf,NA,520
3133,170410_Std_4uM_StdsInMatrix_1,15N GMP,13.75,Standards,537519,NA,47754,NA,Inf,NA,537519
3134,170410_Std_4uM_StdsInMatrix_2,15N GMP,13.8,Standards,463846,NA,44369,NA,211.6475931,NA,463846
3185,170410_Std_4uM_StdsInH2O_1,15N AMP,12.07,Standards,1206,NA,216,NA,Inf,NA,1206
3186,170410_Std_4uM_StdsInH2O_2,15N AMP,11.76,Standards,2608,NA,262,NA,Inf,NA,2608
3187,170410_Std_4uM_StdsInMatrix_1,15N AMP,11.88,Standards,3445131,NA,294824,NA,92.33191061,NA,3445131
3188,170410_Std_4uM_StdsInMatrix_2,15N AMP,11.88,Standards,2885865,NA,215424,NA,310.3102894,NA,2885865
3212,170410_Std_4uM_StdsInH2O_1,cAMP,7.46,Standards,325731712,NA,15493886,NA,128.3452037,NA,325731712
3213,170410_Std_4uM_StdsInH2O_2,cAMP,7.15,Standards,382121408,NA,15305420,NA,90.1365224,NA,382121408
3214,170410_Std_4uM_StdsInMatrix_1,cAMP,7.43,Standards,271349792,NA,9177495,NA,99.149994,NA,271349792
3215,170410_Std_4uM_StdsInMatrix_2,cAMP,7.15,Standards,340694112,NA,10662576,NA,174.9945916,NA,340694112
3266,170410_Std_4uM_StdsInH2O_1,cGMP,10.33,Standards,82270360,NA,5298561,NA,438.9810477,NA,82270360
3267,170410_Std_4uM_StdsInH2O_2,cGMP,10.07,Standards,93229616,NA,6432775,NA,110.7214009,NA,93229616
3268,170410_Std_4uM_StdsInMatrix_1,cGMP,10.35,Standards,65593324,NA,4437415,NA,160.1897099,NA,65593324
3269,170410_Std_4uM_StdsInMatrix_2,cGMP,10.17,Standards,77377800,NA,4775766,NA,104.1554081,NA,77377800
3320,170410_Std_4uM_StdsInH2O_1,Cyclic diGMP,14.25,Standards,22709198,NA,1785837,NA,129.0603501,NA,22709198
3321,170410_Std_4uM_StdsInH2O_2,Cyclic diGMP,14.15,Standards,27721360,NA,2033584,NA,1197.123576,NA,27721360
3322,170410_Std_4uM_StdsInMatrix_1,Cyclic diGMP,14.27,Standards,18719726,NA,1438914,NA,114.7894257,NA,18719726
3323,170410_Std_4uM_StdsInMatrix_2,Cyclic diGMP,14.22,Standards,22044728,NA,1503676,NA,200.6588052,NA,22044728
3401,170410_Std_4uM_StdsInH2O_1,Picolinic Acid,5.88,Standards,649419712,NA,18142254,NA,30.19774601,NA,649419712
3402,170410_Std_4uM_StdsInH2O_2,Picolinic Acid,6.86,Standards,622529856,NA,17467886,NA,65.06472316,NA,622529856
3403,170410_Std_4uM_StdsInMatrix_1,Picolinic Acid,6.27,Standards,776273856,NA,15853120,NA,69.45224517,NA,776273856
3404,170410_Std_4uM_StdsInMatrix_2,Picolinic Acid,6.96,Standards,530747200,NA,16608120,NA,97.25400819,NA,530747200
3428,170410_Std_4uM_StdsInH2O_1,Ethyl Dihydroxybenzoate,2.09,Standards,24473998,NA,3813176,NA,73.22238026,NA,24473998
3429,170410_Std_4uM_StdsInH2O_2,Ethyl Dihydroxybenzoate,2.1,Standards,25299106,NA,4095538,NA,97.56257896,NA,25299106
3430,170410_Std_4uM_StdsInMatrix_1,Ethyl Dihydroxybenzoate,2.1,Standards,33220984,NA,5230792,NA,86.8022062,NA,33220984
3431,170410_Std_4uM_StdsInMatrix_2,Ethyl Dihydroxybenzoate,2.08,Standards,32656958,NA,4735899,NA,71.97178685,NA,32656958
3482,170410_Std_4uM_StdsInH2O_1,Resorcylic Acid,4,Standards,140208528,NA,7895141,NA,100.9718556,NA,140208528
3483,170410_Std_4uM_StdsInH2O_2,Resorcylic Acid,3.74,Standards,120203792,NA,6835742,NA,100.664197,NA,120203792
3484,170410_Std_4uM_StdsInMatrix_1,Resorcylic Acid,3.99,Standards,173658848,NA,8604937,NA,115.3449308,NA,173658848
3485,170410_Std_4uM_StdsInMatrix_2,Resorcylic Acid,3.8,Standards,143813120,NA,7000207,NA,155.6923216,NA,143813120
3563,170410_Std_4uM_StdsInH2O_1,Homarine,5.97,Standards,805784064,NA,29998674,NA,99.4204012,NA,805784064
3564,170410_Std_4uM_StdsInH2O_2,Homarine,5.94,Standards,909808128,NA,33379138,NA,106.3903873,NA,909808128
3565,170410_Std_4uM_StdsInMatrix_1,Homarine,6.01,Standards,749840768,NA,28136588,NA,103.1166422,NA,749840768
3566,170410_Std_4uM_StdsInMatrix_2,Homarine,5.94,Standards,915635584,NA,34533068,NA,115.667012,NA,915635584
3590,170410_Std_4uM_StdsInH2O_1,Adenine,2.89,Standards,35585816,NA,1430156,NA,80.80994075,NA,35585816
3591,170410_Std_4uM_StdsInH2O_2,Adenine,2.95,Standards,29476548,NA,990765,NA,87.36171279,NA,29476548
3592,170410_Std_4uM_StdsInMatrix_1,Adenine,2.94,Standards,44864420,NA,1476127,NA,125.4798912,NA,44864420
3593,170410_Std_4uM_StdsInMatrix_2,Adenine,2.96,Standards,38197624,NA,1170945,NA,90.79267415,NA,38197624
3644,170410_Std_4uM_StdsInH2O_1,Cytosine,7.15,Standards,99255,NA,7435,NA,Inf,NA,99255
3645,170410_Std_4uM_StdsInH2O_2,Cytosine,6.98,Standards,124902,NA,21473,NA,Inf,NA,124902
3646,170410_Std_4uM_StdsInMatrix_1,Cytosine,6.91,Standards,156027,NA,16468,NA,Inf,NA,156027
3647,170410_Std_4uM_StdsInMatrix_2,Cytosine,7.04,Standards,124245,NA,11162,NA,Inf,NA,124245
3698,170410_Std_4uM_StdsInH2O_1,Thymine,3.3,Standards,7458206,NA,291447,NA,276.5257305,NA,7458206
3699,170410_Std_4uM_StdsInH2O_2,Thymine,3.3,Standards,7465466,NA,291829,NA,294.4192509,NA,7465466
3700,170410_Std_4uM_StdsInMatrix_1,Thymine,3.37,Standards,7955386,NA,300860,NA,103.5072931,NA,7955386
3701,170410_Std_4uM_StdsInMatrix_2,Thymine,3.28,Standards,7433594,NA,308570,NA,182.2099361,NA,7433594
3725,170410_Std_4uM_StdsInH2O_1,Uracil,4.09,Standards,3919826,NA,267974,NA,Inf,NA,3919826
3726,170410_Std_4uM_StdsInH2O_2,Uracil,3.96,Standards,2526038,NA,221832,NA,352.8648837,NA,2526038
3727,170410_Std_4uM_StdsInMatrix_1,Uracil,4.06,Standards,3836249,NA,237933,NA,3833.416583,NA,3836249
3728,170410_Std_4uM_StdsInMatrix_2,Uracil,4.05,Standards,2508646,NA,182896,NA,341.5710019,NA,2508646
3752,170410_Std_4uM_StdsInH2O_1,Guanine,8.42,Standards,8287003,NA,469345,NA,5510.975399,NA,8287003
3753,170410_Std_4uM_StdsInH2O_2,Guanine,8.42,Standards,7829481,NA,430343,NA,24240.87926,NA,7829481
3754,170410_Std_4uM_StdsInMatrix_1,Guanine,8.34,Standards,5164715,NA,305354,NA,1368.411967,NA,5164715
3755,170410_Std_4uM_StdsInMatrix_2,Guanine,8.39,Standards,8315303,NA,587647,NA,935.9340004,NA,8315303
3806,170410_Std_4uM_StdsInH2O_1,Adenosine,4.92,Standards,3683697,NA,161121,NA,Inf,NA,3683697
3807,170410_Std_4uM_StdsInH2O_2,Adenosine,5.02,Standards,4892078,NA,192116,NA,Inf,NA,4892078
3808,170410_Std_4uM_StdsInMatrix_1,Adenosine,5.07,Standards,2510630,NA,111029,NA,556.6949978,NA,2510630
3809,170410_Std_4uM_StdsInMatrix_2,Adenosine,5.11,Standards,3695252,NA,160917,NA,5582.951662,NA,3695252
3887,170410_Std_4uM_StdsInH2O_1,Cytidine,8.22,Standards,18771242,NA,1169123,NA,117.4367983,NA,18771242
3888,170410_Std_4uM_StdsInH2O_2,Cytidine,8.21,Standards,11438560,NA,679478,NA,120.8432622,NA,11438560
3889,170410_Std_4uM_StdsInMatrix_1,Cytidine,8.24,Standards,10864120,NA,590619,NA,322.186105,NA,10864120
3890,170410_Std_4uM_StdsInMatrix_2,Cytidine,8.17,Standards,6454296,NA,411111,NA,3443.2912,NA,6454296
3914,170410_Std_4uM_StdsInH2O_1,Guanosine,9.15,Standards,163885312,NA,9370364,NA,85.58282428,NA,163885312
3915,170410_Std_4uM_StdsInH2O_2,Guanosine,9.13,Standards,196094448,NA,11530595,NA,145.9310379,NA,196094448
3916,170410_Std_4uM_StdsInMatrix_1,Guanosine,9.17,Standards,470818176,NA,50642824,NA,79.3924272,NA,470818176
3917,170410_Std_4uM_StdsInMatrix_2,Guanosine,9.15,Standards,193676944,NA,9962600,NA,958.1241543,NA,193676944
3968,170410_Std_4uM_StdsInH2O_1,Thymidine,3.11,Standards,7467147,NA,304466,NA,42427.97159,NA,7467147
3969,170410_Std_4uM_StdsInH2O_2,Thymidine,3.34,Standards,5870561,NA,249885,NA,871.4865065,NA,5870561
3970,170410_Std_4uM_StdsInMatrix_1,Thymidine,3.22,Standards,6714920,NA,266885,NA,Inf,NA,6714920
3971,170410_Std_4uM_StdsInMatrix_2,Thymidine,3.38,Standards,7084585,NA,307682,NA,5260.528582,NA,7084585
4022,170410_Std_4uM_StdsInH2O_1,Uridine,5.7,Standards,45119220,NA,1763947,NA,Inf,NA,45119220
4023,170410_Std_4uM_StdsInH2O_2,Uridine,5.78,Standards,33596536,NA,1370791,NA,542.1377305,NA,33596536
4024,170410_Std_4uM_StdsInMatrix_1,Uridine,5.71,Standards,37994664,NA,1478252,NA,187.3689446,NA,37994664
4025,170410_Std_4uM_StdsInMatrix_2,Uridine,5.74,Standards,33644940,NA,1262992,NA,943.6993556,NA,33644940
4076,170410_Std_4uM_StdsInH2O_1,UDP-glucosamine,12.65,Standards,23560510,NA,2016758,NA,179.9809096,NA,23560510
4077,170410_Std_4uM_StdsInH2O_2,UDP-glucosamine,12.53,Standards,26316534,NA,2140597,NA,308.5762789,NA,26316534
4078,170410_Std_4uM_StdsInMatrix_1,UDP-glucosamine,12.65,Standards,22518878,NA,2042277,NA,224.7522903,NA,22518878
4079,170410_Std_4uM_StdsInMatrix_2,UDP-glucosamine,12.56,Standards,25461348,NA,2164768,NA,10453.1133,NA,25461348
4157,170410_Std_4uM_StdsInH2O_1,UDP-glucose,13.45,Standards,57921876,NA,5095887,NA,373.6581011,NA,57921876
4158,170410_Std_4uM_StdsInH2O_2,UDP-glucose,13.35,Standards,67890872,NA,5375605,NA,140.0756108,NA,67890872
4159,170410_Std_4uM_StdsInMatrix_1,UDP-glucose,13.45,Standards,51096876,NA,4727358,NA,109.5301779,NA,51096876
4160,170410_Std_4uM_StdsInMatrix_2,UDP-glucose,13.38,Standards,62021612,NA,4997467,NA,284.8920488,NA,62021612
4265,170410_Std_4uM_StdsInH2O_1,Aconitic Acid,14.36,Standards,97950752,NA,6873714,NA,152.6352361,NA,97950752
4266,170410_Std_4uM_StdsInH2O_2,Aconitic Acid,14.39,Standards,103220696,NA,5727136,NA,171.434117,NA,103220696
4267,170410_Std_4uM_StdsInMatrix_1,Aconitic Acid,14.39,Standards,93227432,NA,7105032,NA,1780.013663,NA,93227432
4268,170410_Std_4uM_StdsInMatrix_2,Aconitic Acid,14.44,Standards,101496392,NA,5849350,NA,134.979439,NA,101496392
4292,170410_Std_4uM_StdsInH2O_1,Citric Acid,14.65,Standards,25898876,NA,2484373,NA,174.8389604,NA,25898876
4293,170410_Std_4uM_StdsInH2O_2,Citric Acid,14.22,Standards,34167204,NA,1587019,NA,87.28212549,NA,34167204
4294,170410_Std_4uM_StdsInMatrix_1,Citric Acid,14.64,Standards,68568944,NA,6792481,NA,161.8855623,NA,68568944
4295,170410_Std_4uM_StdsInMatrix_2,Citric Acid,14.33,Standards,45461552,NA,3283805,NA,314.2427859,NA,45461552
4346,170410_Std_4uM_StdsInH2O_1,Fumaric Acid,12.97,Standards,3727365,NA,272057,NA,88.63466015,NA,3727365
4347,170410_Std_4uM_StdsInH2O_2,Fumaric Acid,12.88,Standards,4726394,NA,308648,NA,1690.808366,NA,4726394
4348,170410_Std_4uM_StdsInMatrix_1,Fumaric Acid,13,Standards,4009658,NA,316250,NA,63.91238585,NA,4009658
4349,170410_Std_4uM_StdsInMatrix_2,Fumaric Acid,12.93,Standards,4188155,NA,288680,NA,176.5966207,NA,4188155
4400,170410_Std_4uM_StdsInH2O_1,Gluconic Acid,11.22,Standards,102833608,NA,4700857,NA,187.2182134,NA,102833608
4401,170410_Std_4uM_StdsInH2O_2,Gluconic Acid,10.99,Standards,204816896,NA,7980388,NA,141.0418149,NA,204816896
4402,170410_Std_4uM_StdsInMatrix_1,Gluconic Acid,11.19,Standards,131934280,NA,6849434,NA,70.79604641,NA,131934280
4403,170410_Std_4uM_StdsInMatrix_2,Gluconic Acid,11.03,Standards,194005104,NA,9731512,NA,62.75015843,NA,194005104
4481,170410_Std_4uM_StdsInH2O_1,Isocitric Acid,14.94,Standards,29974326,NA,2471103,NA,6.455185846,NA,29974326
4482,170410_Std_4uM_StdsInH2O_2,Isocitric Acid,14.9,Standards,29320470,NA,1252466,NA,9.920399489,NA,29320470
4483,170410_Std_4uM_StdsInMatrix_1,Isocitric Acid,14.94,Standards,42117728,NA,3242645,NA,14.72069389,NA,42117728
4484,170410_Std_4uM_StdsInMatrix_2,Isocitric Acid,14.97,Standards,40156464,NA,1636283,NA,10.8261682,NA,40156464
4535,170410_Std_4uM_StdsInH2O_1,Ketoglutaric Acid,12.5,Standards,12492094,NA,850541,NA,27.80810418,NA,12492094
4536,170410_Std_4uM_StdsInH2O_2,Ketoglutaric Acid,12.29,Standards,12998974,NA,778355,NA,179.2268321,NA,12998974
4537,170410_Std_4uM_StdsInMatrix_1,Ketoglutaric Acid,12.45,Standards,14721133,NA,1186775,NA,36.61334672,NA,14721133
4538,170410_Std_4uM_StdsInMatrix_2,Ketoglutaric Acid,12.35,Standards,12962864,NA,970170,NA,53.90381876,NA,12962864
4589,170410_Std_4uM_StdsInH2O_1,Lipoic Acid,2.53,Standards,6847111,NA,1805235,NA,200.159715,NA,6847111
4590,170410_Std_4uM_StdsInH2O_2,Lipoic Acid,2.42,Standards,6533967,NA,1302081,NA,193.4471902,NA,6533967
4591,170410_Std_4uM_StdsInMatrix_1,Lipoic Acid,2.51,Standards,7363927,NA,1798206,NA,2577.60147,NA,7363927
4592,170410_Std_4uM_StdsInMatrix_2,Lipoic Acid,2.44,Standards,6531118,NA,1300279,NA,395.6056432,NA,6531118
4643,170410_Std_4uM_StdsInH2O_1,Malic Acid,12.99,Standards,63602320,NA,4934872,NA,15.30703716,NA,63602320
4644,170410_Std_4uM_StdsInH2O_2,Malic Acid,12.91,Standards,72403328,NA,4683813,NA,52.29225608,NA,72403328
4645,170410_Std_4uM_StdsInMatrix_1,Malic Acid,12.97,Standards,73778424,NA,5622867,NA,27.31985551,NA,73778424
4646,170410_Std_4uM_StdsInMatrix_2,Malic Acid,12.94,Standards,72016320,NA,5169321,NA,56.29534073,NA,72016320
4697,170410_Std_4uM_StdsInH2O_1,Methylphosphonic Acid,11.35,Standards,6333624,NA,340268,NA,154.6690606,NA,6333624
4698,170410_Std_4uM_StdsInH2O_2,Methylphosphonic Acid,11.3,Standards,6637304,NA,289552,NA,178.6342567,NA,6637304
4699,170410_Std_4uM_StdsInMatrix_1,Methylphosphonic Acid,11.39,Standards,6137566,NA,385733,NA,124.9812136,NA,6137566
4700,170410_Std_4uM_StdsInMatrix_2,Methylphosphonic Acid,11.3,Standards,6151696,NA,340717,NA,157.0987592,NA,6151696
4751,170410_Std_4uM_StdsInH2O_1,Orotic Acid,6.99,Standards,260208784,NA,10927425,NA,110.4830881,NA,260208784
4752,170410_Std_4uM_StdsInH2O_2,Orotic Acid,6.72,Standards,245526064,NA,9434364,NA,94.01744754,NA,245526064
4753,170410_Std_4uM_StdsInMatrix_1,Orotic Acid,6.99,Standards,260078480,NA,7828442,NA,110.7050752,NA,260078480
4754,170410_Std_4uM_StdsInMatrix_2,Orotic Acid,6.89,Standards,232679344,NA,7417464,NA,191.4889082,NA,232679344
4805,170410_Std_4uM_StdsInH2O_1,Oxalic Acid,12.81,Standards,13969,NA,1550,NA,Inf,NA,13969
4806,170410_Std_4uM_StdsInH2O_2,Oxalic Acid,12.69,Standards,54090,NA,3244,NA,136.9045226,NA,54090
4807,170410_Std_4uM_StdsInMatrix_1,Oxalic Acid,12.83,Standards,35066,NA,2491,NA,Inf,NA,35066
4808,170410_Std_4uM_StdsInMatrix_2,Oxalic Acid,12.67,Standards,58249,NA,3802,NA,Inf,NA,58249
4886,170410_Std_4uM_StdsInH2O_1,PEP,14.27,Standards,2910958,NA,245370,NA,Inf,NA,2910958
4887,170410_Std_4uM_StdsInH2O_2,PEP,14.32,Standards,1563811,NA,74622,NA,Inf,NA,1563811
4888,170410_Std_4uM_StdsInMatrix_1,PEP,14.29,Standards,5039542,NA,617485,NA,207.6232882,NA,5039542
4889,170410_Std_4uM_StdsInMatrix_2,PEP,14.32,Standards,2425645,NA,153887,NA,516.2177145,NA,2425645
4940,170410_Std_4uM_StdsInH2O_1,Succinic Acid,12.44,Standards,3017686,NA,208179,NA,272.0821056,NA,3017686
4941,170410_Std_4uM_StdsInH2O_2,Succinic Acid,12.3,Standards,2686934,NA,187857,NA,187.0628765,NA,2686934
4942,170410_Std_4uM_StdsInMatrix_1,Succinic Acid,12.46,Standards,2800993,NA,247481,NA,155.870784,NA,2800993
4943,170410_Std_4uM_StdsInMatrix_2,Succinic Acid,12.3,Standards,3084213,NA,251004,NA,35.47665944,NA,3084213
4967,170410_Std_4uM_StdsInH2O_1,Creatine,11.07,Standards,3039627008,NA,133906120,NA,275.9702501,NA,3039627008
4968,170410_Std_4uM_StdsInH2O_2,Creatine,11.02,Standards,3386960128,NA,133930160,NA,327.3949383,NA,3386960128
4969,170410_Std_4uM_StdsInMatrix_1,Creatine,11.07,Standards,3118242048,NA,133889640,NA,266.4031502,NA,3118242048
4970,170410_Std_4uM_StdsInMatrix_2,Creatine,11.02,Standards,3340529408,NA,133959392,NA,367.8987839,NA,3340529408
5048,170410_Std_4uM_StdsInH2O_1,Ectoine,9.78,Standards,795160,NA,59156,NA,Inf,NA,795160
5049,170410_Std_4uM_StdsInH2O_2,Ectoine,9.75,Standards,580005,NA,48865,NA,133.9067369,NA,580005
5050,170410_Std_4uM_StdsInMatrix_1,Ectoine,9.85,Standards,673979,NA,30515,NA,263.8623245,NA,673979
5051,170410_Std_4uM_StdsInMatrix_2,Ectoine,9.71,Standards,780094,NA,51423,NA,92.51736274,NA,780094
5075,170410_Std_4uM_StdsInH2O_1,Hydroxyectoine,11.26,Standards,1025193280,NA,77538552,NA,78.06244918,NA,1025193280
5076,170410_Std_4uM_StdsInH2O_2,Hydroxyectoine,11.23,Standards,1373463296,NA,104060464,NA,78.5150246,NA,1373463296
5077,170410_Std_4uM_StdsInMatrix_1,Hydroxyectoine,11.28,Standards,1040381312,NA,77746208,NA,79.84590918,NA,1040381312
5078,170410_Std_4uM_StdsInMatrix_2,Hydroxyectoine,11.23,Standards,1341287552,NA,101971328,NA,76.04746963,NA,1341287552
5156,170410_Std_4uM_StdsInH2O_1,Muramic Acid,11.01,Standards,509711712,NA,29477102,NA,78.27490876,NA,509711712
5157,170410_Std_4uM_StdsInH2O_2,Muramic Acid,10.87,Standards,562956224,NA,30620432,NA,80.97925549,NA,562956224
5158,170410_Std_4uM_StdsInMatrix_1,Muramic Acid,11.03,Standards,459339040,NA,27835316,NA,108.8999493,NA,459339040
5159,170410_Std_4uM_StdsInMatrix_2,Muramic Acid,10.89,Standards,494953504,NA,29995812,NA,101.0895843,NA,494953504
5210,170410_Std_4uM_StdsInH2O_1,Indole 3 Pyruvic Acid,2.17,Standards,68416,NA,7106,NA,13.66025167,NA,68416
5211,170410_Std_4uM_StdsInH2O_2,Indole 3 Pyruvic Acid,2.42,Standards,32384,NA,3202,NA,4.012465116,NA,32384
5212,170410_Std_4uM_StdsInMatrix_1,Indole 3 Pyruvic Acid,2.19,Standards,40872,NA,4462,NA,18.19478334,NA,40872
5213,170410_Std_4uM_StdsInMatrix_2,Indole 3 Pyruvic Acid,2.08,Standards,38875,NA,4559,NA,3.770848182,NA,38875
5237,170410_Std_4uM_StdsInH2O_1,Glucosylglycerol,10.06,Standards,5948138,NA,383407,NA,1500.782653,NA,5948138
5238,170410_Std_4uM_StdsInH2O_2,Glucosylglycerol,9.97,Standards,7184608,NA,427598,NA,308.0607744,NA,7184608
5239,170410_Std_4uM_StdsInMatrix_1,Glucosylglycerol,10.3,Standards,6950217,NA,373047,NA,220.7210736,NA,6950217
5240,170410_Std_4uM_StdsInMatrix_2,Glucosylglycerol,10.25,Standards,6728150,NA,274382,NA,336.384577,NA,6728150
5291,170410_Std_4uM_StdsInH2O_1,PQS,2.05,Standards,3215777536,NA,133646496,NA,88.05779879,NA,3215777536
5292,170410_Std_4uM_StdsInH2O_2,PQS,2.07,Standards,2395495936,NA,133723368,NA,85.71271312,NA,2395495936
5293,170410_Std_4uM_StdsInMatrix_1,PQS,2.06,Standards,2332813824,NA,133701448,NA,89.10411936,NA,2332813824
5294,170410_Std_4uM_StdsInMatrix_2,PQS,2.08,Standards,2596023808,NA,133456416,NA,48.47645928,NA,2596023808
5345,170410_Std_4uM_StdsInH2O_1,FAD,7.62,Standards,69721168,NA,102,NA,7.206896552,NA,180
5346,170410_Std_4uM_StdsInH2O_2,FAD,10.1,Standards,88817120,NA,5295924,NA,120.5055469,NA,88817120
5347,170410_Std_4uM_StdsInMatrix_1,FAD,7.83,Standards,60227048,NA,208,NA,Inf,NA,394
5348,170410_Std_4uM_StdsInMatrix_2,FAD,10.22,Standards,69134728,NA,4270257,NA,123.026723,NA,69134728
5426,170410_Std_4uM_StdsInH2O_1,glycerol 3 phosphate,12.52,Standards,7844325,NA,624168,NA,33.55690166,NA,7844325
5427,170410_Std_4uM_StdsInH2O_2,glycerol 3 phosphate,12.47,Standards,9108366,NA,695096,NA,48.56774005,NA,9108366
5428,170410_Std_4uM_StdsInMatrix_1,glycerol 3 phosphate,12.54,Standards,7457158,NA,602785,NA,257.5947973,NA,7457158
5429,170410_Std_4uM_StdsInMatrix_2,glycerol 3 phosphate,12.49,Standards,8819323,NA,627768,NA,987.0602639,NA,8819323
5453,170410_Std_4uM_StdsInH2O_1,NAD,12.1,Standards,18798492,NA,731,NA,2.754283562,NA,9317
5454,170410_Std_4uM_StdsInH2O_2,NAD,12.1,Standards,18682806,NA,1061,NA,4.854696673,NA,15758
5455,170410_Std_4uM_StdsInMatrix_1,NAD,12.1,Standards,16559399,NA,4840,NA,Inf,NA,82312
5456,170410_Std_4uM_StdsInMatrix_2,NAD,12.1,Standards,18628168,NA,NA,NA,NA,NA,NA
5507,170410_Std_4uM_StdsInH2O_1,NADH,11.14,Standards,22954864,NA,1735828,NA,131.1812737,NA,22954864
5508,170410_Std_4uM_StdsInH2O_2,NADH,11.07,Standards,28776348,NA,1977671,NA,300.4417066,NA,28776348
5509,170410_Std_4uM_StdsInMatrix_1,NADH,11.19,Standards,23142960,NA,1700668,NA,121.7645705,NA,23142960
5510,170410_Std_4uM_StdsInMatrix_2,NADH,11.12,Standards,25346756,NA,1855528,NA,1010.830916,NA,25346756
5561,170410_Std_4uM_StdsInH2O_1,NADP,14.15,Standards,36697544,NA,2755771,NA,262.1962021,NA,36697544
5562,170410_Std_4uM_StdsInH2O_2,NADP,14.17,Standards,40585924,NA,1976909,NA,85.71425947,NA,40585924
5563,170410_Std_4uM_StdsInMatrix_1,NADP,14.2,Standards,19742620,NA,944329,NA,92.56464794,NA,19742620
5564,170410_Std_4uM_StdsInMatrix_2,NADP,14.32,Standards,29795048,NA,1182465,NA,238.6133277,NA,29795048
5615,170410_Std_4uM_StdsInH2O_1,NADPH,13.73,Standards,1726730,NA,163105,NA,Inf,NA,1726730
5616,170410_Std_4uM_StdsInH2O_2,NADPH,13.57,Standards,1039664,NA,77463,NA,58.942596,NA,1039664
5617,170410_Std_4uM_StdsInMatrix_1,NADPH,13.73,Standards,1022849,NA,90878,NA,Inf,NA,1022849
5618,170410_Std_4uM_StdsInMatrix_2,NADPH,13.47,Standards,850121,NA,57353,NA,353.3087443,NA,850121
5696,170410_Std_4uM_StdsInH2O_1,Riboflavin Monophosphate,10.41,Standards,33887856,NA,1773088,NA,85.05018031,NA,33887856
5697,170410_Std_4uM_StdsInH2O_2,Riboflavin Monophosphate,10.32,Standards,41469544,NA,1775135,NA,5667.012297,NA,41469544
5698,170410_Std_4uM_StdsInMatrix_1,Riboflavin Monophosphate,10.46,Standards,29926180,NA,1274592,NA,177.1057593,NA,29926180
5699,170410_Std_4uM_StdsInMatrix_2,Riboflavin Monophosphate,10.37,Standards,36352876,NA,1535574,NA,134.7732328,NA,36352876
5750,170410_Std_4uM_StdsInH2O_1,Fructose 6 phosphate,13.29,Standards,17342098,NA,1199761,NA,216.3468602,NA,17342098
5751,170410_Std_4uM_StdsInH2O_2,Fructose 6 phosphate,13.24,Standards,19470958,NA,1235931,NA,77.61388032,NA,19470958
5752,170410_Std_4uM_StdsInMatrix_1,Fructose 6 phosphate,13.24,Standards,15928810,NA,1120035,NA,162.0060344,NA,15928810
5753,170410_Std_4uM_StdsInMatrix_2,Fructose 6 phosphate,13.27,Standards,18220804,NA,1133940,NA,318.3582053,NA,18220804
5777,170410_Std_4uM_StdsInH2O_1,Glucose 1 phosphate,13.22,Standards,7202644,NA,637553,NA,8.635257701,NA,7202644
5778,170410_Std_4uM_StdsInH2O_2,Glucose 1 phosphate,13.17,Standards,8578278,NA,571781,NA,26.47516564,NA,8578278
5779,170410_Std_4uM_StdsInMatrix_1,Glucose 1 phosphate,13.2,Standards,8607131,NA,522804,NA,40.93972706,NA,8607131
5780,170410_Std_4uM_StdsInMatrix_2,Glucose 1 phosphate,13.2,Standards,9101708,NA,468962,NA,59.37309441,NA,9101708
